Id,Type,Name,Year,Debut,Entries,Mean,StdDev,AvgMean,AvgStdDev,Bike,Series
260,Rider,Augusto Fernández,2017,1,13,23.33261815610127,1.8227688276155447,22.288774453873575,3.1173168092385493,Speed Up [2017],Moto2
260,Rider,Augusto Fernández,2018,0,12,22.47853526644595,1.3208193634879928,22.725788605041284,1.5186594330866496,Kalex [2018],Moto2
260,Rider,Augusto Fernández,2019,0,17,25.45960752014837,1.0680588012343253,24.57668337613473,1.1851492920098234,Kalex [2019],Moto2
260,Rider,Augusto Fernández,2020,0,14,24.67116567655548,0.9628185333880047,24.951457988114786,1.0161282790850101,Kalex [2020],Moto2
260,Rider,Augusto Fernández,2021,0,18,25.34705467790008,0.8813831068354839,24.684998019399107,0.9227667717176532,Kalex [2021],Moto2
260,Rider,Augusto Fernández,2022,0,19,26.532241249277526,0.8366528530531318,25.982103611878664,0.8616617934421134,Kalex [2022],Moto2
261,Rider,Tarran Mackenzie,2017,1,12,20.326229680931245,1.8811946652413742,18.68488821610527,3.13654970617224,Suter [2017],Moto2
262,Rider,Héctor Garzó,2018,1,3,15.420424113872418,3.228461873592935,15.504986352805807,3.7398431821421574,Tech 3 [2018],Moto2
262,Rider,Héctor Garzó,2020,0,15,19.54086524417061,1.57248788587585,17.60733617654542,2.1967286916636724,Kalex [2020],Moto2
262,Rider,Héctor Garzó,2021,0,16,17.957203953995577,1.1824052100391844,18.690933330089567,1.3623101395154464,Kalex [2021],Moto2
263,Rider,Joe Roberts,2017,1,5,20.503050910505497,2.760614680352918,22.939489178070488,3.8184031825761267,Kalex [2017],Moto2
263,Rider,Joe Roberts,2018,0,18,20.90016270991778,1.3920134641412114,20.350911610209018,1.9167425397791775,NTS [2018],Moto2
263,Rider,Joe Roberts,2019,0,18,20.231712410445464,1.085335395885415,20.453331142941853,1.2291465681201534,KTM [2019],Moto2
263,Rider,Joe Roberts,2020,0,15,21.11360258787141,0.9660452813936002,20.756844281935695,1.025832076596945,Kalex [2020],Moto2
263,Rider,Joe Roberts,2021,0,16,20.74856092724524,0.8892298381692152,21.130991120637603,0.9294392999362743,Kalex [2021],Moto2
263,Rider,Joe Roberts,2022,0,20,21.22668665700188,0.8309887585618497,21.25206966506217,0.8631473930872692,Kalex [2022],Moto2
263,Rider,Joe Roberts,2023,0,21,21.448413818206934,0.7940323826052956,21.185829531855738,0.8152403900399098,Kalex [2023],Moto2
263,Rider,Joe Roberts,2024,0,15,22.054817583763285,0.7836339577783623,22.07725139707481,0.7923400221962346,Kalex [2024],Moto2
263,Rider,Joe Roberts,2025,0,19,21.558586344879988,0.7705809087522728,21.810325179382744,0.7806261625626826,Kalex [2025],Moto2
263,Rider,Joe Roberts,2026,0,2,21.428918246783834,0.7742965099129416,21.45026180540803,0.7737240298072467,Kalex [2026],Moto2
265,Rider,Jake Dixon,2019,1,17,20.320910328376325,1.5627228675701377,19.820914646630257,2.6154222053719773,KTM [2019],Moto2
265,Rider,Jake Dixon,2020,0,12,20.313152157769995,1.259524680034099,19.999627294998195,1.40245968080172,Kalex [2020],Moto2
265,Rider,Jake Dixon,2021,0,15,20.007062269644454,1.0558825009453991,20.057893207960884,1.1540983831232408,Kalex [2021],Moto2
265,Rider,Jake Dixon,2022,0,20,21.393718981717214,0.922363902843052,20.383899482400384,0.9887392084222927,Kalex [2022],Moto2
265,Rider,Jake Dixon,2023,0,20,22.781136507139994,0.8496797609261185,22.34191159128291,0.8876415060928715,Kalex [2023],Moto2
265,Rider,Jake Dixon,2024,0,17,22.760325279751306,0.811726950091008,22.879013823942902,0.8312277221778973,Kalex [2024],Moto2
265,Rider,Jake Dixon,2025,0,22,23.627941210463902,0.785221800674656,23.220610019305365,0.8017499740567604,Boscoscuro SF20T [2025],Moto2
269,Rider,Dimas Ekky Pratama,2018,1,2,18.3223616437974,3.6936106800002078,18.822620054519803,4.138231214879204,Tech 3 [2018],Moto2
269,Rider,Dimas Ekky Pratama,2019,0,11,15.93381296925344,1.8206470006130502,16.08128516948348,2.5401679445284633,Kalex [2019],Moto2
270,Bike,Kalex [2018],2018,1,18,25.34302142263254,1.5321238144554277,25.5477576399989,2.7534967734704385,,Moto2
271,Bike,KTM [2018],2018,1,18,25.988510580904176,1.5053658378828214,25.77746911073773,2.621706387437598,,Moto2
272,Rider,Joan Mir,2018,1,18,26.219825402891928,1.6027216726861968,27.383275106588517,3.0983606464704825,Kalex [2018],Moto2
273,Bike,Tech 3 [2018],2018,1,18,25.058757034438496,1.5862299999945209,25.306742812689723,2.8973559843024552,,Moto2
274,Rider,Héctor Barberá,2018,1,6,20.575978490016784,2.92863484633107,22.099191533686497,4.472180639931547,Kalex [2018],Moto2
275,Bike,Speed Up [2018],2018,1,18,23.627134024244455,1.4965240540334102,23.18459803738552,2.5577887677772795,,Moto2
276,Rider,Bo Bendsneyder,2018,1,15,17.4346685154303,1.7619046417732138,18.181851694304694,3.3154258916904773,Tech 3 [2018],Moto2
276,Rider,Bo Bendsneyder,2019,0,19,18.459540859863427,1.1832190179574724,18.050930041900298,1.4338084885773443,NTS [2019],Moto2
276,Rider,Bo Bendsneyder,2020,0,15,19.570536240094157,1.0171285766757632,18.754185531788117,1.0975856514189215,NTS [2020],Moto2
276,Rider,Bo Bendsneyder,2021,0,18,19.63871128665783,0.9075369596970086,19.79973640894745,0.96267516965911,Kalex [2021],Moto2
276,Rider,Bo Bendsneyder,2022,0,20,20.20248288332709,0.8396736589584177,19.984702126589657,0.8757931852293912,Kalex [2022],Moto2
276,Rider,Bo Bendsneyder,2023,0,20,19.583509392149114,0.8000859254441797,19.851632065485973,0.8227652128144652,Kalex [2023],Moto2
276,Rider,Bo Bendsneyder,2024,0,9,19.171813778538116,0.7931727119252941,19.39848001875707,0.7991985186002709,Kalex [2024],Moto2
