Id,Type,Name,Year,Debut,Entries,Mean,StdDev,AvgMean,AvgStdDev,Bike,Series
50,Rider,Sean Emmett,2001,0,3,34.165841233240585,1.8541166840736212,34.17665104471927,1.8583510739621356,Ducati 996 R [2001],World Superbikes
50,Rider,Sean Emmett,2003,0,6,34.61591112885459,1.5882805133178977,34.162258175092084,1.6584046432410442,Ducati 998 RS [2003],World Superbikes
51,Rider,Ian Simpson,1998,1,2,24.779530274048923,5.9405909650240085,24.553101450692807,5.399255600616743,Honda [1998],World Superbikes
52,Rider,Jamie Robinson,1998,1,2,19.369280245424175,5.841241169290133,18.91740993733722,5.294957766074409,Ducati [1998],World Superbikes
53,Rider,Oddgeir Havnen,1998,1,2,14.535924428960666,6.53211684417261,12.183143478638899,6.091821523361347,Honda [1998],World Superbikes
53,Rider,Oddgeir Havnen,2000,0,2,7.02922042113207,5.021118262432445,7.151272842571909,4.732779432536685,Yamaha [2000],World Superbikes
54,Rider,Andreas Meklau,1998,1,12,28.787173064124733,2.143743974756224,27.572765200999104,3.19342428988137,Ducati [1998],World Superbikes
54,Rider,Andreas Meklau,1999,0,27,31.912060832930305,1.1522445868795168,29.26169209534728,1.4694650907939277,Ducati [1999],World Superbikes
54,Rider,Andreas Meklau,2000,0,34,29.34080457227791,0.8919344248014016,30.042098959042665,0.9961606733941563,Ducati 996 RS2000 [2000],World Superbikes
54,Rider,Andreas Meklau,2004,0,2,28.853024998707326,0.8768971734507764,28.915534390735253,0.878736232803595,Suzuki GSX 1000R [2004],World Superbikes
55,Rider,Erkka Korpiaho,1998,1,9,31.7782432526184,2.5319842565576938,30.679187201251718,3.742877642106534,Kawasaki [1998],World Superbikes
56,Rider,Paolo Blora,1998,1,4,19.963615258992615,3.69105917102175,20.343307896124543,4.314694330416279,Ducati [1998],World Superbikes
56,Rider,Paolo Blora,1999,0,5,18.54537020884434,2.486814615582638,19.19538035454048,2.5368580361252127,Ducati [1999],World Superbikes
56,Rider,Paolo Blora,2000,0,11,17.796059947666734,1.53245043121124,18.17466875442876,1.7659565362384393,Ducati 996 RS2000 [2000],World Superbikes
56,Rider,Paolo Blora,2001,0,6,17.750256279206795,1.3562839446892094,17.688846956831544,1.425777308106565,Ducati 996 R [2001],World Superbikes
56,Rider,Paolo Blora,2002,0,5,17.746578050251575,1.254935370614594,17.63445924854644,1.2942904460053708,Ducati 996 RS [2002],World Superbikes
56,Rider,Paolo Blora,2003,0,2,18.091538377096704,1.2245994355682042,17.926097621528964,1.2326159915354928,Ducati 996 RS [2003],World Superbikes
56,Rider,Paolo Blora,2004,0,5,17.096352561183334,1.1526825930104039,17.15293586267437,1.181412025858262,Yamaha YZF-R1 [2004],World Superbikes
56,Rider,Paolo Blora,2005,0,4,16.868461688006985,1.1126117466867234,16.79686614438322,1.1264346253466941,Ducati 998 RS [2005],World Superbikes
57,Rider,Giorgio Cantalupo,1998,1,4,19.032655639399902,3.6963852118900453,18.78855401483645,4.324085933821798,Ducati [1998],World Superbikes
57,Rider,Giorgio Cantalupo,1999,0,2,16.63779775012098,2.9215442700625474,15.963310721094516,2.8065738114964933,Ducati [1999],World Superbikes
58,Rider,Fausto Pojer,1998,1,2,18.21945083834055,5.592308696673184,16.39915797200104,5.06533973353357,Ducati [1998],World Superbikes
59,Rider,Michal Bursa,1998,1,2,22.749746464415544,5.993989027767465,22.551319448425673,5.447205230288476,Kawasaki [1998],World Superbikes
60,Rider,Paolo Malvini,1998,1,4,11.886383075631317,3.774089395053046,12.640747138283633,4.404829807139624,Ducati [1998],World Superbikes
61,Rider,Gianni Valtulini,1998,1,4,13.863935617815375,3.93714215956945,15.217191088845802,4.550234011922832,Yamaha [1998],World Superbikes
62,Rider,Vladimir Karban,1998,1,12,6.391909416156639,2.2738605852820655,9.741899339070267,3.3795980966715655,Suzuki GSX-R 750 [1998],World Superbikes
62,Rider,Vladimir Karban,1999,0,20,3.532808977069937,1.36060795838498,4.304678757326974,1.685944725114231,Suzuki GSX-R 750 [1999],World Superbikes
62,Rider,Vladimir Karban,2000,0,6,2.61802052635554,1.2816499083981898,2.919501734546076,1.3059911638895698,Suzuki GSX-R 750 [2000],World Superbikes
63,Rider,Jesus Rodriguez Pineda,1998,1,2,12.587948445437663,5.870198234062545,9.448592845006289,5.419411418879706,Ducati [1998],World Superbikes
64,Rider,Bruno Scatola,1998,1,4,15.097844918262991,4.2074875730583985,15.696134127086125,5.019064462936858,Yamaha [1998],World Superbikes
65,Rider,Udo Mark,1998,1,5,28.544388987539495,3.1647248981300855,28.63244478371149,3.9155629411831367,Suzuki GSX-R 750 [1998],World Superbikes
66,Rider,Ruben Xaus,1998,1,2,23.64613754614041,5.3338809846389905,23.462452763643185,4.80312739106016,Suzuki GSX-R 750 [1998],World Superbikes
66,Rider,Ruben Xaus,2001,0,38,29.51962248307579,1.120431104016603,28.17332011760046,1.9221829627650986,Ducati 996 R F01 [2001],World Superbikes
66,Rider,Ruben Xaus,2002,0,38,29.442823131306437,0.8772053651360406,29.02378120846788,0.9748072751973836,Ducati 998 F02 [2002],World Superbikes
66,Rider,Ruben Xaus,2003,0,34,30.926928513395787,0.8064309295096027,29.75668528980512,0.8393482144364822,Ducati 999 F03 [2003],World Superbikes
66,Rider,Ruben Xaus,2006,0,26,31.731986209047697,0.7732857195376918,31.185996540311237,0.7903977054447445,Ducati 999 F05 [2006],World Superbikes
66,Rider,Ruben Xaus,2007,0,37,32.46896665924858,0.7553005959605128,32.268555928814926,0.7668330994085394,Ducati 999 F06 [2007],World Superbikes
66,Rider,Ruben Xaus,2008,0,39,33.15772416814058,0.7429055303771062,32.77645573280539,0.7526309288743694,Ducati 1098 RS08 [2008],World Superbikes
66,Rider,Ruben Xaus,2009,0,44,34.19377753915015,0.7392300644160019,33.64883160122701,0.7451045699391222,BMW S1000 RR [2009],World Superbikes
66,Rider,Ruben Xaus,2010,0,54,35.53635379666491,0.7379670262763472,34.77508445351116,0.7424686220575994,BMW S1000 RR [2010],World Superbikes
66,Rider,Ruben Xaus,2011,0,23,35.439889117715246,0.7428771451485058,35.61179162905666,0.7445517919589677,Honda CBR1000RR [2011],World Superbikes
67,Rider,Jonnie Ekerold,1998,1,2,25.598978235683575,5.509803913504288,26.795231575864154,4.971269343017468,Kawasaki [1998],World Superbikes
67,Rider,Jonnie Ekerold,1999,0,4,24.00346907970332,2.950135901447692,23.942279341594148,3.18984296533032,Kawasaki [1999],World Superbikes
67,Rider,Jonnie Ekerold,2000,0,14,22.06532593339539,1.696247690117938,22.700516871619875,2.0806371128879575,Honda VTR 1000 [2000],World Superbikes
68,Rider,Robert Hueber,1998,1,2,23.574934905902854,5.529356786307355,23.52420514171808,4.995886939894983,Kawasaki [1998],World Superbikes
69,Rider,Franky Heidger,1998,1,2,22.555504471939233,5.5419376010730925,22.352477212377046,5.00839700094159,Kawasaki [1998],World Superbikes
70,Rider,Uwe Pollheide,1998,1,2,20.281214272391228,5.585236817242087,19.33085717739069,5.060579693754434,Kawasaki [1998],World Superbikes
71,Rider,Lothar Kraus,1998,1,2,14.15230350591985,6.2074419968053665,13.918404091671697,5.554204273633623,Kawasaki [1998],World Superbikes
71,Rider,Lothar Kraus,1999,0,4,8.438942115681577,3.294124739110403,7.796604915786553,3.603393437328389,Kawasaki [1999],World Superbikes
